text,text_name,line,word,ref,frag,norm,unicode_original,unicode_word,unicode,lemma_id,cf,pos,mask,sense,inst,reading,break_perc,unicode_splitted,break
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",1,4,IBYBdfbTbWOo8kvImtOfCiuNw80,ḥꜣ.t-ꜥ,ḥꜣ.t-ꜥ,𓄂𓐰𓂝,𓄂𓂝,"['𓄂', '𓂝']",853378,ḥꜣ.t-ꜥ,NOUN,,"Anfang (von etwas, mit versch. Präpositionen)",,,0.0,"['𓄂', '𓂝']","['complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",34,7,IBYBdW6lClIVBk5grLG2hsRRruY,wnšꞽ,wnšꞽ,𓃹𓐰𓈖𓈙𓐰𓏭𓈒𓐰𓏥,𓃹𓈖𓈙𓏭𓈒𓏥,"['𓃹', '𓈖', '𓈙', '𓏭', '𓈒', '𓏥']",47040,wnš,NOUN,,Weintraube; Rosine,,,0.0,"['𓃹', '𓈖', '𓈙', '𓏭', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",34,8,IBYBdQvZrQ2KtkJVs9eDsMNS39A,rʾ-16,rʾ-16,𓂋𓐰𓎆𓏼𓐰𓏼,𓂋𓎆𓏼𓏼,"['𓂋', '𓎆', '𓏼', '𓏼']",600569,1...n+++1/+2...1/n,NUM,,[Bruchzahl],,,0.0,"['𓂋', '𓎆', '𓏼', '𓏼']","['complete', 'complete', 'complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",34,9,IBYBdYuurOVfWEKfklQOrbpeXTw,d(ꜣ)b,dꜣb,𓂧𓐰𓃀𓍼𓐰𓈒𓐱𓏥,𓂧𓃀𓍼𓈒𓏥,"['𓂧', '𓃀', '𓍼', '𓈒', '𓏥']",177710,dꜣb,NOUN,,Feige; Feigenbaum,,,0.0,"['𓂧', '𓃀', '𓍼', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",34,10,IBYBdQHonde1U0p9tgPshBK0Nd4,rʾ-16,rʾ-16,𓂋𓐰𓎆𓏼𓐰𓏼,𓂋𓎆𓏼𓏼,"['𓂋', '𓎆', '𓏼', '𓏼']",600569,1...n+++1/+2...1/n,NUM,,[Bruchzahl],,,0.0,"['𓂋', '𓎆', '𓏼', '𓏼']","['complete', 'complete', 'complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",34,11,IBYBdfQzblYjzEmdiWqSn4oGp90,mꜣt.t,mꜣt.t,𓌴𓐰𓏏𓐱𓏏𓆰𓐰𓏥,𓌴𓏏𓏏𓆰𓏥,"['𓌴', '𓏏', '𓏏', '𓆰', '𓏥']",67500,mꜣt.t,NOUN,,[Pflanze],,,0.0,"['𓌴', '𓏏', '𓏏', '𓆰', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",34,12,IBYBdbVNNkEWsUvhgidQScM4dag,rʾ-16,rʾ-16,𓂋𓐰𓎆𓏼𓐰𓏼,𓂋𓎆𓏼𓏼,"['𓂋', '𓎆', '𓏼', '𓏼']",600569,1...n+++1/+2...1/n,NUM,,[Bruchzahl],,,0.0,"['𓂋', '𓎆', '𓏼', '𓏼']","['complete', 'complete', 'complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",34,13,IBYBdfl4uowJ6ENEp1x7me7BY4c,ḥ(n)q.t,ḥnq.t,𓎛𓈎𓐰𓏏𓏌𓐰𓏥,𓎛𓈎𓏏𓏌𓏥,"['𓎛', '𓈎', '𓏏', '𓏌', '𓏥']",110300,ḥnq.t,NOUN,,Bier,,,0.0,"['𓎛', '𓈎', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",34,14,IBYBdYtGs8az3Uc8vDqfI1Y5WEA,nḏm.t,nḏm.t,𓇛𓅓𓏏𓐰𓏛,𓇛𓅓𓏏𓏛,"['𓇛', '𓅓', '𓏏', '𓏛']",91410,nḏm,ADJ,,süß; angenehm,,,0.0,"['𓇛', '𓅓', '𓏏', '𓏛']","['complete', 'complete', 'complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",34,15,IBYBde0j8mXjUE41piLJw2KULTI,1/16,1/16,𓂄,𓂄,['𓂄'],600015,1/16,NUM,,1/16 [ⁿHeqat („Horusaugenbruch“)],,,0.0,['𓂄'],['complete']
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",34,16,IBYBdfchvT17CUtUtHvoLpjGJC0,1/64,1/64,𓂆,𓂆,['𓂆'],600017,1/64,NUM,,1/64 [ⁿHeqat („Horusaugenbruch“)],,,0.0,['𓂆'],['complete']
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",35,1,IBYBdUBRoxetRkC6rr7kj09jgbE,psi̯,psi̯,𓊮,𓊮,['𓊮'],62180,psi̯,VERB,,kochen; backen; erhitzen,,,0.0,['𓊮'],['complete']
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",36,1,IBYBdVNusTppcUq4kBaVwQ6Eyts,ꜥtḫ,ꜥtḫ,<g>A36C</g>,<g>A36C</g>,"['<', 'g', '>', 'A', '3', '6', 'C', '<', '/', 'g', '>']",41820,ꜥtḫ,VERB,,durchseihen; auspressen,,,0.0,['A36C'],['complete']
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",37,1,IBYBda4yjyEMU02Xn4nN9IXvZ74,zwr,zwr,𓀁,𓀁,['𓀁'],130360,zwr,VERB,,trinken,,,0.0,['𓀁'],['complete']
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",37,2,IBYBdbdy2xQ8V0UgqApTDfmFXow,r,r,𓂋,𓂋,['𓂋'],400030,r,PREP,,zu (temp.); bis (temp.); lang (Dauer); [temporal],,,0.0,['𓂋'],['complete']
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",37,3,IBYBdcHpyCfhqk4OhuaPTAEhqNE,hrw,hrw,𓇳,𓇳,['𓇳'],99060,hrw,NOUN,,Tag,,,0.0,['𓇳'],['complete']
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",37,4,IBYBdfxpNJoeBkgun8L674jWcfA,4,4,,𓏽,['𓏽'],850814,1...n,NUM,,[Kardinalzahl (ganze Zahlen und Brüche) in Ziffernschreibung],,,0.0,['𓏽'],['complete']
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",38,3,IBYBdX1dTGoblEoSoO1iCs0SKnc,k.t,k.t,𓎢𓐰𓏏,𓎢𓏏,"['𓎢', '𓏏']",163760,ky,ADJ,,anderer,,,0.0,"['𓎢', '𓏏']","['complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",39,1,IBYBdYdWoB1wNk8MjlRn4GbLp3M,wtꞽw,wtꞽw,¿𓏲𓏏?𓅂𓏒,𓏲𓏏𓅂𓏒,"['𓏲', '𓏏', '𓅂', '𓏒']",864917,wtꞽw,NOUN,,[Brot],,,0.0,"['𓏲', '𓏏', '𓅂', '𓏒']","['complete', 'complete', 'complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",39,2,IBYBdZIjzFVLbUFNt6DZfCQMBZE,rʾ-8,rʾ-8,𓂋𓐰𓏽𓐰𓏽,𓂋𓏽𓏽,"['𓂋', '𓏽', '𓏽']",600569,1...n+++1/+2...1/n,NUM,,[Bruchzahl],,,0.0,"['𓂋', '𓏽', '𓏽']","['complete', 'complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",39,3,IBYBdZ8AQjTFik80hYRWFlnyhC8,ḥkn,ḥkn,𓎛𓎢𓐰𓈖𓏒,𓎛𓎢𓈖𓏒,"['𓎛', '𓎢', '𓈖', '𓏒']",110770,ḥkn,NOUN,,[eine Speise],,,0.0,"['𓎛', '𓎢', '𓈖', '𓏒']","['complete', 'complete', 'complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",39,4,IBYBdTRHhrhc6UEPoumE33ehVV0,rʾ-8,rʾ-8,𓂋𓐰𓏽𓐰𓏽,𓂋𓏽𓏽,"['𓂋', '𓏽', '𓏽']",600569,1...n+++1/+2...1/n,NUM,,[Bruchzahl],,,0.0,"['𓂋', '𓏽', '𓏽']","['complete', 'complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",39,5,IBYBdQ22rVDiskNlhJDTcwFDOLM,wḏꜥ,wḏꜥ,<g>Aa21A</g>𓏤,<g>Aa21A</g>𓏤,"['<', 'g', '>', 'A', 'a', '2', '1', 'A', '<', '/', 'g', '>', '𓏤']",52550,wḏꜥ.w,NOUN,,[Teil oder Verarbeitungszustand von Datteln (offizinell)],,,0.0,"['Aa21A', '𓏤']","['complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",39,6,IBYBddWaSZq5mUI1iqNmyPT7V1U,n,n,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",39,7,IBYBdTarEGOnI07AgDJNdp3NQsM,bnꞽ,bnꞽ,𓇜𓏤𓌽𓐰𓏥,𓇜𓏤𓌽𓏥,"['𓇜', '𓏤', '𓌽', '𓏥']",55930,bnꞽ,NOUN,,Dattel,,,0.0,"['𓇜', '𓏤', '𓌽', '𓏥']","['complete', 'complete', 'complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",39,8,IBYBdQARhsTLdEegmzEmh6oQe2w,rʾ-8,rʾ-8,𓂋𓐰𓏽𓐰𓏽,𓂋𓏽𓏽,"['𓂋', '𓏽', '𓏽']",600569,1...n+++1/+2...1/n,NUM,,[Bruchzahl],,,0.0,"['𓂋', '𓏽', '𓏽']","['complete', 'complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",39,9,IBYBdZhZcioWCkzKuGC4HdIbOD4,bꞽ.t,bꞽ.t,𓆤𓏏𓏌𓐰𓏥,𓆤𓏏𓏌𓏥,"['𓆤', '𓏏', '𓏌', '𓏥']",54210,bꞽ.t,NOUN,,Honig,,,0.0,"['𓆤', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",39,10,IBYBdaLepJfNrU3QtcrKDIECes4,rʾ-32,rʾ-32,𓂋𓐰𓎏𓐰𓎆𓏻,𓂋𓎏𓎆𓏻,"['𓂋', '𓎏', '𓎆', '𓏻']",600569,1...n+++1/+2...1/n,NUM,,[Bruchzahl],,,0.0,"['𓂋', '𓎏', '𓎆', '𓏻']","['complete', 'complete', 'complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",39,11,IBYBdUXacKifWkbyumV6lWuhRPE,ꞽrp,ꞽrp,𓇋𓂋𓐰𓊪𓏌𓐰𓏥,𓇋𓂋𓊪𓏌𓏥,"['𓇋', '𓂋', '𓊪', '𓏌', '𓏥']",29740,ꞽrp,NOUN,,Wein (Getränk),,,0.0,"['𓇋', '𓂋', '𓊪', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",39,13,IBYBdRuoHbgolEgdtbo7iJHIOvk,1/64,1/64,𓂆,𓂆,['𓂆'],600017,1/64,NUM,,1/64 [ⁿHeqat („Horusaugenbruch“)],,,0.0,['𓂆'],['complete']
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",40,1,IBYBdQcwCZlyMUnpr7PYmc4It7w,psi̯,psi̯,𓊮,𓊮,['𓊮'],62180,psi̯,VERB,,kochen; backen; erhitzen,,,0.0,['𓊮'],['complete']
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",41,1,IBYBdcVxZPMuvETcgHuz7WW5kfg,ꜥtḫ,ꜥtḫ,<g>A36C</g>,<g>A36C</g>,"['<', 'g', '>', 'A', '3', '6', 'C', '<', '/', 'g', '>']",41820,ꜥtḫ,VERB,,durchseihen; auspressen,,,0.0,['A36C'],['complete']
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",42,1,IBYBdVe3dq2mb01moKlRfj2uGYQ,zwr,zwr,𓀁,𓀁,['𓀁'],130360,zwr,VERB,,trinken,,,0.0,['𓀁'],['complete']
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",42,2,IBYBdfvQ9clGMEVUiGbDWo213O8,r,r,𓂋,𓂋,['𓂋'],400030,r,PREP,,zu (temp.); bis (temp.); lang (Dauer); [temporal],,,0.0,['𓂋'],['complete']
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",42,3,IBYBdd0TPMQnVUdkgDaDUfcrSzQ,hrw,hrw,𓇳,𓇳,['𓇳'],99060,hrw,NOUN,,Tag,,,0.0,['𓇳'],['complete']
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",42,4,IBYBdYSNKFbOxk4zhV7zRyhDYGU,1,1,𓏤,𓏤,['𓏤'],850814,1...n,NUM,,[Kardinalzahl (ganze Zahlen und Brüche) in Ziffernschreibung],,,0.0,['𓏤'],['complete']
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",43,2,IBYBdZGtl6FKH0NTueN8nOBHA4Y,k.t,k.t,𓎢𓐰𓏏,𓎢𓏏,"['𓎢', '𓏏']",163760,ky,ADJ,,anderer,,,0.0,"['𓎢', '𓏏']","['complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",44,1,IBYBdaf08XEAG0jAivUhAzEJaYM,d(ꜣ)b,dꜣb,𓂧𓐰𓃀𓍼𓐰𓈒𓐱𓏥,𓂧𓃀𓍼𓈒𓏥,"['𓂧', '𓃀', '𓍼', '𓈒', '𓏥']",177710,dꜣb,NOUN,,Feige; Feigenbaum,,,0.0,"['𓂧', '𓃀', '𓍼', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",44,2,IBYBdVRU8KMtt0onstvbrjnu5ps,rʾ-8,rʾ-8,𓂋𓐰𓏽𓐰𓏽,𓂋𓏽𓏽,"['𓂋', '𓏽', '𓏽']",850814,1...n,NUM,,[Kardinalzahl (ganze Zahlen und Brüche) in Ziffernschreibung],,,0.0,"['𓂋', '𓏽', '𓏽']","['complete', 'complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",44,3,IBYBdfaHACMSNUpOsmW1bLq9uzo,wꜥḥ,wꜥḥ,𓇹𓐰𓈒𓐱𓏥,𓇹𓈒𓏥,"['𓇹', '𓈒', '𓏥']",44830,wꜥḥ,NOUN,,Erdmandel (Rhizomknollen),,,0.0,"['𓇹', '𓈒', '𓏥']","['complete', 'complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",44,4,IBYBdWx8KNdf2EaSqg0lsgRFWTc,rʾ-8,rʾ-8,𓂋𓐰𓏽𓐰𓏽,𓂋𓏽𓏽,"['𓂋', '𓏽', '𓏽']",600569,1...n+++1/+2...1/n,NUM,,[Bruchzahl],,,0.0,"['𓂋', '𓏽', '𓏽']","['complete', 'complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",44,5,IBYBdav4QVxjWUi7jQW4UQggLBA,sntr,sntr,𓊹𓌢𓏏𓐰𓂋𓈒𓐰𓏥,𓊹𓌢𓏏𓂋𓈒𓏥,"['𓊹', '𓌢', '𓏏', '𓂋', '𓈒', '𓏥']",138670,snṯr,NOUN,,Weihrauch,,,0.0,"['𓊹', '𓌢', '𓏏', '𓂋', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",44,6,IBYBdclsir6iAUKKkWESezCyoWI,rʾ-64,rʾ-64,𓂋𓐰𓎐𓐰𓎐𓏽,𓂋𓎐𓎐𓏽,"['𓂋', '𓎐', '𓎐', '𓏽']",600569,1...n+++1/+2...1/n,NUM,,[Bruchzahl],,,0.0,"['𓂋', '𓎐', '𓎐', '𓏽']","['complete', 'complete', 'complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",44,7,IBYBde9n0c81ykcNv207MzzURDA,wḏꜥ,wḏꜥ,𓐣𓏤,𓐣𓏤,"['𓐣', '𓏤']",52550,wḏꜥ.w,NOUN,,[Teil oder Verarbeitungszustand von Datteln (offizinell)],,,0.0,"['𓐣', '𓏤']","['complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",44,8,IBYBdZne1NMV0UUDhW0nhABhVLs,n,n,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",44,9,IBYBdZW5SvRqQEcVox5y0u1raII,bnꞽ,bnꞽ,𓇜𓏤𓌽𓐰𓏥,𓇜𓏤𓌽𓏥,"['𓇜', '𓏤', '𓌽', '𓏥']",55930,bnꞽ,NOUN,,Dattel,,,0.0,"['𓇜', '𓏤', '𓌽', '𓏥']","['complete', 'complete', 'complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",44,10,IBYBdbxGZpdIPEhsgVSlVQa1baA,rʾ-32,rʾ-32,𓂋𓐰𓎏𓐰𓎆𓏻,𓂋𓎏𓎆𓏻,"['𓂋', '𓎏', '𓎆', '𓏻']",600569,1...n+++1/+2...1/n,NUM,,[Bruchzahl],,,0.0,"['𓂋', '𓎏', '𓎆', '𓏻']","['complete', 'complete', 'complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",44,12,IBYBddtFoQnaAUi9hKJrHKYGFLM,ḥḏ.PL,ḥḏ.PL,𓌉𓌉𓌉𓆰𓐰𓏥,𓌉𓌉𓌉𓆰𓏥,"['𓌉', '𓌉', '𓌉', '𓆰', '𓏥']",863031,ḥḏ.w,NOUN,,[offizinell Verwendetes],,,0.0,"['𓌉', '𓌉', '𓌉', '𓆰', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",44,13,IBYBdRi2rKJUfUzEuOeyAoNtI2Y,rʾ-32,rʾ-32,𓂋𓐰𓎏𓐰𓎆𓏻,𓂋𓎏𓎆𓏻,"['𓂋', '𓎏', '𓎆', '𓏻']",850814,1...n,NUM,,[Kardinalzahl (ganze Zahlen und Brüche) in Ziffernschreibung],,,0.0,"['𓂋', '𓎏', '𓎆', '𓏻']","['complete', 'complete', 'complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",44,14,IBYBdeTaQEI4bEQdrE8pZpHc9X8,ḥ(n)q.t,ḥnq.t,𓎛𓈎𓐰𓏏𓏌𓐰𓏥,𓎛𓈎𓏏𓏌𓏥,"['𓎛', '𓈎', '𓏏', '𓏌', '𓏥']",110300,ḥnq.t,NOUN,,Bier,,,0.0,"['𓎛', '𓈎', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",44,15,IBYBdXxeWRtwvk2wncWUgJfRZ2s,nḏm.t,nḏm.t,𓇛𓅓𓏏𓐰𓏛,𓇛𓅓𓏏𓏛,"['𓇛', '𓅓', '𓏏', '𓏛']",91410,nḏm,ADJ,,süß; angenehm,,,0.0,"['𓇛', '𓅓', '𓏏', '𓏛']","['complete', 'complete', 'complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",44,16,IBYBdazdX4O9YU1EvDjj99sHozs,1/16,1/16,𓂄,𓂄,['𓂄'],600015,1/16,NUM,,1/16 [ⁿHeqat („Horusaugenbruch“)],,,0.0,['𓂄'],['complete']
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",44,17,IBYBdeZLXHFa1EQIphkQQvuW8us,1/64,1/64,𓂆,𓂆,['𓂆'],600017,1/64,NUM,,1/64 [ⁿHeqat („Horusaugenbruch“)],,,0.0,['𓂆'],['complete']
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",44,18,IBYBdTAzIUoM2Egsp3XpAg1ws50,ꞽwf,ꞽwf,𓇋𓏲𓐰𓆑𓄹𓐰𓏥,𓇋𓏲𓆑𓄹𓏥,"['𓇋', '𓏲', '𓆑', '𓄹', '𓏥']",22520,ꞽwf,NOUN,,Fleisch; Körper,,,0.0,"['𓇋', '𓏲', '𓆑', '𓄹', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
7RRQAVSPNFFTRNFXVC7JTPGQM4,"Medizinische Texte || pEbers || 50,21-51,14 = Eb 284-293: Mittel zur Appetitanregung und/oder gegen Essstörungen",44,19,IBYBdacKSeSea0AVskXv6jBbH7c,ḏdꜣ,ḏdꜣ,𓆓𓐰𓂧𓄿𓏯𓐰𓏛,𓆓𓂧𓄿𓏯𓏛,"['𓆓', '𓂧', '𓄿', '𓏯', '𓏛']",186080,ḏdꜣ,ADJ,,fett,,,0.0,"['𓆓', '𓂧', '𓄿', '𓏯', '𓏛']","['complete', 'complete', 'complete', 'complete', 'complete']"
