text,text_name,line,word,ref,frag,norm,unicode_original,unicode_word,unicode,lemma_id,cf,pos,mask,sense,inst,reading,break_perc,unicode_splitted,break
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",1,3,IBcCCNCQnaALQkDSoVe4FIFUmrs,ḥꜣ.t-ꜥ,ḥꜣ.t-ꜥ,𓄂𓐰𓂝,𓄂𓂝,"['𓄂', '𓂝']",853378,ḥꜣ.t-ꜥ,NOUN,,"Anfang (von etwas, mit versch. Präpositionen)",,,0.0,"['𓄂', '𓂝']","['complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",19,1,IBcCCHdug0Wi7EqloLFoRW5FnAI,rḏi̯.ḫr,rḏi̯.ḫr,𓂋𓐰𓂝𓐍𓐰𓂋,𓂋𓂝𓐍𓂋,"['𓂋', '𓂝', '𓐍', '𓂋']",550028,rḏi̯,VERB,,veranlassen; zulassen (dass),,,0.0,"['𓂋', '𓂝', '𓐍', '𓂋']","['complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",19,2,IBcCCInyslgZgUQAsLEsCoSrUXo,⸗k,⸗k,𓎢,𓎢,['𓎢'],10110,⸗k,PRON,,[Suffix Pron. sg.2.m.],,,0.0,['𓎢'],['complete']
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",19,3,IBcCCC23Fx1WfUrEhIIodxSDIug,ꞽnt.(t)w,ꞽnt.tw,𓏎𓈖𓐰𓏏𓐱𓏲,𓏎𓈖𓏏𓏲,"['𓏎', '𓈖', '𓏏', '𓏲']",26870,ꞽni̯,VERB,,bringen; holen,,,0.0,"['𓏎', '𓈖', '𓏏', '𓏲']","['complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",19,4,IBcCCBm4AHJSuEt5okeXfRt3WhE,n,n,𓈖,𓈖,['𓈖'],78873,n,PREP,,hin zu; von her; [Dativ: Richtung],,,0.0,['𓈖'],['complete']
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",19,5,IBcCCN5FAvmDGk5VqAABFssiVU4,⸗k,⸗k,𓎢,𓎢,['𓎢'],10110,⸗k,PRON,,[Suffix Pron. sg.2.m.],,,0.0,['𓎢'],['complete']
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",19,6,IBcCCPzjTUAucESUkNLlB34bThs,mḥ.t,mḥ.t,𓎔𓐰𓏏𓏌,𓎔𓏏𓏌,"['𓎔', '𓏏', '𓏌']",73530,mḥ.t,NOUN,,Schale; Napf,,,0.0,"['𓎔', '𓏏', '𓏌']","['complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",19,7,IBcCCC2cxJByGUbglb2GIR2g1mY,mꜣ(w).t,mꜣw.t,𓌴𓐰𓏏𓏛,𓌴𓏏𓏛,"['𓌴', '𓏏', '𓏛']",66150,mꜣw,ADJ,,neu,,,0.0,"['𓌴', '𓏏', '𓏛']","['complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",19,8,IBcCCKkaT2vUZkwQmkkzR6SMpso,mḥ,mḥ,𓎔𓐰𓏛,𓎔𓏛,"['𓎔', '𓏛']",73290,mḥ,VERB,,voll sein; füllen,,,0.0,"['𓎔', '𓏛']","['complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",19,9,IBcCCCbEZp4Ji0Rbqy9ooMDjiww,sꞽ,sꞽ,𓋴𓏭,𓋴𓏭,"['𓋴', '𓏭']",127770,sꞽ,PRON,,sie [Enkl. Pron. sg.3.f.],,,0.0,"['𓋴', '𓏭']","['complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",19,10,IBcCCAo8qtuY90VJjSGNa4pVHTw,m,m,𓅓,𓅓,['𓅓'],64364,m,PREP,,mittels; durch (etwas); [instrumental],,,0.0,['𓅓'],['complete']
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",19,11,IBcCCFzssCqgZU7Cv5LT4ucQ5cU,mrḥ.t,mrḥ.t,𓌻𓐰𓂋𓎛𓏏𓏌𓐰𓏥,𓌻𓂋𓎛𓏏𓏌𓏥,"['𓌻', '𓂋', '𓎛', '𓏏', '𓏌', '𓏥']",72840,mrḥ.t,NOUN,,Fett (allg.); Salböl,,,0.0,"['𓌻', '𓂋', '𓎛', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",20,1,IBcCCDNnljhgl0URkqet1JZxIxA,rḏi̯,rḏi̯,𓂋𓐰𓂝,𓂋𓂝,"['𓂋', '𓂝']",96960,rḏi̯+(ḥmsi̯),VERB,,(jmdn.) Platz nehmen lassen,,,0.0,"['𓂋', '𓂝']","['complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",20,2,IBcCCOgorvtYQkggiqcCud1d2Ng,ḥmsi̯,ḥmsi̯,𓈞𓐰𓊃𓀉,𓈞𓊃𓀉,"['𓈞', '𓊃', '𓀉']",105780,ḥmsi̯,VERB,,sitzen; sich setzen; besetzen; wohnen,,,0.0,"['𓈞', '𓊃', '𓀉']","['complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",20,4,IBcCCPRwdXpV8ktYkX49gMv1ksk,s.t,s.t,𓊃𓐰𓏏𓐱𓁐,𓊃𓏏𓁐,"['𓊃', '𓏏', '𓁐']",125040,z.t,NOUN,,Frau; weibliche Person,,,0.0,"['𓊃', '𓏏', '𓁐']","['complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",20,5,IBcCCOLPIZGWMEnIksXyqWOFics,ḥr,ḥr,𓁷𓐰𓂋,𓁷𓂋,"['𓁷', '𓂋']",400090,ḥr,PREP,,auf; über; vor; hinter; [lokal],,,0.0,"['𓁷', '𓂋']","['complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",20,6,IBcCCFbfNyONDEjLoJ1mp3RtERU,⸗s,⸗s,𓋴,𓋴,['𓋴'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓋴'],['complete']
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",20,7,IBcCCLApVpaGk0hapflS3z235f4,r,r,𓂋,𓂋,['𓂋'],400030,r,PREP,,zu (temp.); bis (temp.); lang (Dauer); [temporal],,,0.0,['𓂋'],['complete']
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",20,8,IBcCCHgI7jnFPkfxnxVFQofqNCQ,hrw,hrw,𓇳,𓇳,['𓇳'],99060,hrw,NOUN,,Tag,,,0.0,['𓇳'],['complete']
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",20,9,IBcCCB8V7rPWOU0IoFvWQQWkWM0,4,4,,𓏽,['𓏽'],850814,1...n,NUM,,[Kardinalzahl (ganze Zahlen und Brüche) in Ziffernschreibung],,,0.0,['𓏽'],['complete']
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",21,2,IBcCCA3SQghOPEnFlJOiuGUEZ7E,mꜣꜣ,mꜣꜣ,𓌴𓐰𓁹𓄿𓄿,𓌴𓁹𓄿𓄿,"['𓌴', '𓁹', '𓄿', '𓄿']",66270,mꜣꜣ,VERB,,sehen; erblicken,,,0.0,"['𓌴', '𓁹', '𓄿', '𓄿']","['complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",21,3,IBcCCEm4QDJs804uv40oDpIq5q8,ꞽrt.t,ꞽrt.t,𓇋𓁹𓐰𓏏𓐱𓏏𓏌𓐰𓏥,𓇋𓁹𓏏𓏏𓏌𓏥,"['𓇋', '𓁹', '𓏏', '𓏏', '𓏌', '𓏥']",30080,ꞽrṯ.t,NOUN,,Milch (der Mutter oder der Tiere),,,0.0,"['𓇋', '𓁹', '𓏏', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",21,4,IBcCCNPKWmBSa0UWnCowW7ESV0c,bꞽn.t,bꞽn.t,𓃀𓇋𓈖𓐰𓏏𓅪,𓃀𓇋𓈖𓏏𓅪,"['𓃀', '𓇋', '𓈖', '𓏏', '𓅪']",54605,bꞽn,ADJ,,schlecht; böse,,,0.0,"['𓃀', '𓇋', '𓈖', '𓏏', '𓅪']","['complete', 'complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",22,1,IBcCCPWAMvN0U0mHqAaxqm6RdFA,mꜣꜣ.ḫr,mꜣꜣ.ḫr,𓌴𓐰𓁹𓄿𓄿𓐍𓐰𓂋,𓌴𓁹𓄿𓄿𓐍𓂋,"['𓌴', '𓁹', '𓄿', '𓄿', '𓐍', '𓂋']",66270,mꜣꜣ,VERB,,sehen; erblicken,,,0.0,"['𓌴', '𓁹', '𓄿', '𓄿', '𓐍', '𓂋']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",22,2,IBcCCJLwvh6ljEMJj3EhSsJ1mSA,⸗k,⸗k,𓎢,𓎢,['𓎢'],10110,⸗k,PRON,,[Suffix Pron. sg.2.m.],,,0.0,['𓎢'],['complete']
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",22,3,IBcCCIY9mr2ypUeHuCgqQyWBl1I,stꞽ,stꞽ,𓋴𓏏𓐰𓏭𓐎,𓋴𓏏𓏭𓐎,"['𓋴', '𓏏', '𓏭', '𓐎']",148990,sṯꞽ,NOUN,,Duft; Gestank; Geruch,,,0.0,"['𓋴', '𓏏', '𓏭', '𓐎']","['complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",22,4,IBcCCKQFHuAHxUvFu0nLbpCWN1Q,⸗s,⸗s,𓋴,𓋴,['𓋴'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓋴'],['complete']
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",22,6,IBcCCAihuyYeykTmsvxP5hVfQj0,mꞽ,mꞽ,𓏇𓇋,𓏇𓇋,"['𓏇', '𓇋']",67820,mꞽ,PREP,,wie,,,0.0,"['𓏇', '𓇋']","['complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",22,7,IBcCCGnUPXEg407LqtqWfcY6bU0,šnꞽ,šnꞽ,𓍴𓇋𓆟𓐰𓅪,𓍴𓇋𓆟𓅪,"['𓍴', '𓇋', '𓆟', '𓅪']",155530,šnꞽ,NOUN,,Gestank,,,0.0,"['𓍴', '𓇋', '𓆟', '𓅪']","['complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",22,8,IBcCCLhJfBc2jEsTuI9kzqlkC8U,n(.ꞽ),n.ꞽ,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",22,9,IBcCCHhBGnS3IEXmvn0Ockudeec,mḥ.yt,mḥ.yt,𓎔𓎛𓇋𓇋𓏏𓐰𓆟,𓎔𓎛𓇋𓇋𓏏𓆟,"['𓎔', '𓎛', '𓇋', '𓇋', '𓏏', '𓆟']",73880,mḥ.yt,NOUN,,Fische (allg.),,,0.0,"['𓎔', '𓎛', '𓇋', '𓇋', '𓏏', '𓆟']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",23,2,IBcCCOtofKRfX06Rh6JcfwWYHKs,pẖr.t,pẖr.t,𓄲𓐰𓂋𓐱𓏏𓈒𓐰𓏥,𓄲𓂋𓏏𓈒𓏥,"['𓄲', '𓂋', '𓏏', '𓈒', '𓏥']",61950,pẖr.t,NOUN,,Heilmittel (allg.),,,0.0,"['𓄲', '𓂋', '𓏏', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",23,3,IBcCCBzzW4cD4UH6vdxWri6JaT0,n(.ꞽ).t,n.ꞽ.t,𓈖𓐰𓏏,𓈖𓏏,"['𓈖', '𓏏']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓈖', '𓏏']","['complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",23,4,IBcCCPtldYwdKUyLhCdpk3WuReM,rḏi̯.t,rḏi̯.t,𓂋𓐰𓂝𓐰𓏏,𓂋𓂝𓏏,"['𓂋', '𓂝', '𓏏']",550028,rḏi̯,VERB,,veranlassen; zulassen (dass),,,0.0,"['𓂋', '𓂝', '𓏏']","['complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",23,5,IBcCCGL7cztWTUQzvDIqJco8r1g,hꜣi̯,hꜣi̯,𓉔𓄿𓂻,𓉔𓄿𓂻,"['𓉔', '𓄿', '𓂻']",97350,hꜣi̯,VERB,,herabsteigen; fallen; zu Fall kommen,,,0.0,"['𓉔', '𓄿', '𓂻']","['complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",23,6,IBcCCCXsPWhN4k09vpL9bc3qQuU,mw.t-r(m)ṯ,mw.t-rmṯ,𓅐𓏏𓐰𓁐𓂋𓐰𓍿𓀀𓐱𓁐𓐰𓏥𓄹,𓅐𓏏𓁐𓂋𓍿𓀀𓁐𓏥𓄹,"['𓅐', '𓏏', '𓁐', '𓂋', '𓍿', '𓀀', '𓁐', '𓏥', '𓄹']",69180,mw.t-rmṯ,NOUN,,Plazenta; Gebärmutter,,,0.0,"['𓅐', '𓏏', '𓁐', '𓂋', '𓍿', '𓀀', '𓁐', '𓏥', '𓄹']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",23,7,IBcCCGHTHhbCBUmnrz9MhXos9RA,n(.ꞽ).t,n.ꞽ.t,𓈖𓐰𓏏,𓈖𓏏,"['𓈖', '𓏏']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓈖', '𓏏']","['complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",23,9,IBcCCIeGnSTkr0W8tx8zosrp17Y,s.t,s.t,𓊃𓐰𓏏𓐱𓁐,𓊃𓏏𓁐,"['𓊃', '𓏏', '𓁐']",125040,z.t,NOUN,,Frau; weibliche Person,,,0.0,"['𓊃', '𓏏', '𓁐']","['complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",23,10,IBcCCELVOJU68kUzoZRMGjK8Exc,r,r,𓂋,𓂋,['𓂋'],91901,r,PREP,,"zu (lok.); bis (lok.); an (lok.); [in Richtung auf (e. Ort, e. Sache, e. Person)]; [lokal]",,,0.0,['𓂋'],['complete']
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",23,11,IBcCCPQALbts7klfh9CtY1lJeAY,s.t,s.t,𓊨𓏏𓐰𓉐,𓊨𓏏𓉐,"['𓊨', '𓏏', '𓉐']",125100,s.t,NOUN,,Sitz; Stelle; Stellung,,,0.0,"['𓊨', '𓏏', '𓉐']","['complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",23,12,IBcCCNwQSdSxP0Acq1JTjRYIIVM,⸗s,⸗s,𓋴,𓋴,['𓋴'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓋴'],['complete']
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",24,1,IBcCCM73l5stcEfNnL9rZhU3ldE,ws.t-n.t-ꜥš,ws.t-n.t-ꜥš,𓌫<var/>𓈖𓐰𓏏𓂝𓐰𓈙𓐎𓆮𓈒𓐰𓏥,𓌫𓈖𓏏𓂝𓈙𓐎𓆮𓈒𓏥,"['𓌫', '𓈖', '𓏏', '𓂝', '𓈙', '𓐎', '𓆮', '𓈒', '𓏥']",884129,ws.t-n.t-ꜥš,NOUN,,Sägemehl aus Koniferenholz,,,0.0,"['𓌫', '𓈖', '𓏏', '𓂝', '𓈙', '𓐎', '𓆮', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",25,1,IBcCCJjmawhiekU5uYWBFgrqNtc,rḏi̯,rḏi̯,𓂋𓐰𓂝,𓂋𓂝,"['𓂋', '𓂝']",96700,rḏi̯,VERB,,geben; legen; setzen; zeigen,,,0.0,"['𓂋', '𓂝']","['complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",25,2,IBcCCPQ2NvzBdkUCqW27ilrdH8U,ḥr,ḥr,𓁷𓏤,𓁷𓏤,"['𓁷', '𓏤']",107521,ḥr,PREP,,von ... her (Herkunft); hin zu; gegen (Richtung); [räumlich/gerichtet],,,0.0,"['𓁷', '𓏤']","['complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",25,3,IBcCCBslU9NIW0CQiKe7yu4uCFE,tꜣḥ.t,tꜣḥ.t,𓏏𓐰𓍔𓄿𓎛𓏏𓏌𓐰𓏥,𓏏𓍔𓄿𓎛𓏏𓏌𓏥,"['𓏏', '𓍔', '𓄿', '𓎛', '𓏏', '𓏌', '𓏥']",169590,tꜣḥ.t,NOUN,,Bodensatz,,,0.0,"['𓏏', '𓍔', '𓄿', '𓎛', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",26,1,IBcCCKyJ5GKxBU5pi5ZQ2u3pj9U,gs,gs,𓐛𓐰𓊃𓀜,𓐛𓊃𓀜,"['𓐛', '𓊃', '𓀜']",168280,gs,VERB,,salben,,,0.0,"['𓐛', '𓊃', '𓀜']","['complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",26,2,IBcCCFeYSCTrCEZ2uYC12TmIbXU,ḏb.t,ḏb.t,𓅙𓃀𓏏𓐰𓊌,𓅙𓃀𓏏𓊌,"['𓅙', '𓃀', '𓏏', '𓊌']",183120,ḏb.t,NOUN,,Ziegel; Platte; Barren (als Maß),,,0.0,"['𓅙', '𓃀', '𓏏', '𓊌']","['complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",26,3,IBcCCD5aSQAnDEhZjIafD9cQUto,n(.ꞽ).t,n.ꞽ.t,𓈖𓐰𓏏,𓈖𓏏,"['𓈖', '𓏏']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓈖', '𓏏']","['complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",26,5,IBcCCDJBkTYTTEaynEnW8tJ2VCk,dꜣꞽ.w,dꜣꞽ.w,𓄲𓏤𓋳,𓄲𓏤𓋳,"['𓄲', '𓏤', '𓋳']",177680,dꜣꞽ.w,NOUN,,Leinenstoffballen; Stoffballen,,,0.0,"['𓄲', '𓏤', '𓋳']","['complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",27,1,IBcCCLjZ0dW8bEJIuDaRvnsYnyM,rḏi̯.ḫr,rḏi̯.ḫr,𓂋𓐰𓂝𓐍𓐰𓂋,𓂋𓂝𓐍𓂋,"['𓂋', '𓂝', '𓐍', '𓂋']",96960,rḏi̯+(ḥmsi̯),VERB,,(jmdn.) Platz nehmen lassen,,,0.0,"['𓂋', '𓂝', '𓐍', '𓂋']","['complete', 'complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",27,2,IBcCCCGQo8uANUlembw342cmOqo,⸗k,⸗k,𓎢,𓎢,['𓎢'],10110,⸗k,PRON,,[Suffix Pron. sg.2.m.],,,0.0,['𓎢'],['complete']
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",27,3,IBcCCFPJUMr53kNcjlbzMit9QqA,ḥmsi̯,ḥmsi̯,𓈞𓐰𓊃𓀉,𓈞𓊃𓀉,"['𓈞', '𓊃', '𓀉']",105780,ḥmsi̯,VERB,,sitzen; sich setzen; besetzen; wohnen,,,0.0,"['𓈞', '𓊃', '𓀉']","['complete', 'complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",27,4,IBcCCMDBnQtZjE1mrKzLlLpjYzw,⸗s,⸗s,𓋴,𓋴,['𓋴'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓋴'],['complete']
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",27,5,IBcCCPWAfJFvC0t7hMbYccKTve4,ḥr,ḥr,𓁷𓐰𓂋,𓁷𓂋,"['𓁷', '𓂋']",400090,ḥr,PREP,,auf; über; vor; hinter; [lokal],,,0.0,"['𓁷', '𓂋']","['complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",27,6,IBcCCOp4hpiQv0Q9mC6mTrJSeCo,⸗s,⸗s,𓋴,𓋴,['𓋴'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓋴'],['complete']
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",28,2,IBcCCKxQRITeOkgXtFb1R5bR5Ac,k.t,k.t,𓎢𓐰𓏏,𓎢𓏏,"['𓎢', '𓏏']",163760,ky,ADJ,,anderer,,,0.0,"['𓎢', '𓏏']","['complete', 'complete']"
JR63HPLMQRDCTITNGOF5UD64QI,"Medizinische Texte || pEbers || 93,6-94,22 = Eb 783-807: Erster gynäkologischer Abschnitt",29,1,IBcCCOLQ9wmV2Eq2oQDNWgpDTCg,tꜣ,tꜣ,𓇾𓐰𓈇𓐱𓏤𓏌𓐰𓏥,𓇾𓈇𓏤𓏌𓏥,"['𓇾', '𓈇', '𓏤', '𓏌', '𓏥']",400576,tꜣ,NOUN,,Erde; Erdreich (stofflich),,,0.0,"['𓇾', '𓈇', '𓏤', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
