text,text_name,line,word,ref,frag,norm,unicode_original,unicode_word,unicode,lemma_id,cf,pos,mask,sense,inst,reading,break_perc,unicode_splitted,break
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",1,3,IBUBd5RWDWAsWUvomEHdplTNepk,ḥꜣ.t-ꜥ,ḥꜣ.t-ꜥ,𓄂𓐰𓂝,𓄂𓂝,"['𓄂', '𓂝']",853378,ḥꜣ.t-ꜥ,NOUN,,"Anfang (von etwas, mit versch. Präpositionen)",,,0.0,"['𓄂', '𓂝']","['complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",208,1,IBUBdQxuHiRqdUECqrdjwVPvWsY,zwr,zwr,𓀁,𓀁,['𓀁'],130360,zwr,VERB,,trinken,,,0.0,['𓀁'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",208,2,IBUBdyNPh7sZj07ZiBr1QS6L3YU,r,r,𓂋,𓂋,['𓂋'],400030,r,PREP,,zu (temp.); bis (temp.); lang (Dauer); [temporal],,,0.0,['𓂋'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",208,3,IBUBd6A3zaRBCUoMv3Qogae1uco,hrw,hrw,𓇳,𓇳,['𓇳'],99060,hrw,NOUN,,Tag,,,0.0,['𓇳'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",208,4,IBUBd9AjHf9E70KZsaM6VtolBCU,1,1,𓏤,𓏤,['𓏤'],850814,1...n,NUM,,[Kardinalzahl (ganze Zahlen und Brüche) in Ziffernschreibung],,,0.0,['𓏤'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",209,3,IBUBd2SCGOLCcUWnlilWuImscg8,k.t,k.t,𓎢𓐰𓏏,𓎢𓏏,"['𓎢', '𓏏']",163760,ky,ADJ,,anderer,,,0.0,"['𓎢', '𓏏']","['complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",211,1,IBUBd9iXhMJ2LE3fpc7QleGgWTI,mꞽ.tt,mꞽ.tt,𓏇𓏏𓐰𓏏𓏛,𓏇𓏏𓏏𓏛,"['𓏇', '𓏏', '𓏏', '𓏛']",851472,mꞽ.tꞽt,ADV,,ebenso,,,0.0,"['𓏇', '𓏏', '𓏏', '𓏛']","['complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",212,3,IBUBd6ws5jAmaUtTkJViqr5F2SU,k.t,k.t,𓎢𓐰𓏏,𓎢𓏏,"['𓎢', '𓏏']",163760,ky,ADJ,,anderer,,,0.0,"['𓎢', '𓏏']","['complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",213,2,IBUBdWak2Ie2T08ckUiZf17MkDc,ḏrḏ.PL,ḏrḏ.PL,𓄕𓏤𓐰𓏥,𓄕𓏤𓏥,"['𓄕', '𓏤', '𓏥']",185150,ḏrḏ,NOUN,,Blätter (der Bäume),,,0.0,"['𓄕', '𓏤', '𓏥']","['complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",213,3,IBUBd2QJq415XkqXrFVHTGxFcMI,šnd.t,šnd.t,𓍴𓂧𓐰𓏏𓆮,𓍴𓂧𓏏𓆮,"['𓍴', '𓂧', '𓏏', '𓆮']",156510,šnḏ.t,NOUN,,Dornakazie (Nilakazie),,,0.0,"['𓍴', '𓂧', '𓏏', '𓆮']","['complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",213,4,IBUBdzVrHVFbRUtun5ZsKPrkA44,1/64,1/64,𓂆,𓂆,['𓂆'],600017,1/64,NUM,,1/64 [ⁿHeqat („Horusaugenbruch“)],,,0.0,['𓂆'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",213,6,IBUBdwuxrG8eAUwgnS4X2Aw0xpM,mw,mw,𓈗,𓈗,['𓈗'],69000,mw,NOUN,,Wasser,,,0.0,['𓈗'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",213,7,IBUBd3EqMaXDHkK6juAsBndE27Q,1/32,1/32,𓂅,𓂅,['𓂅'],600016,1/32,NUM,,1/32 [ⁿHeqat („Horusaugenbruch“)],,,0.0,['𓂅'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",214,1,IBUBd9WWyQ1zA06LtNpRgnvxpCo,sḏr,sḏr,<g>G175</g>,<g>G175</g>,"['<', 'g', '>', 'G', '1', '7', '5', '<', '/', 'g', '>']",150740,sḏr,VERB,,schlafen; liegen; die Nacht zubringen (ohne e. Tun),,,0.0,['G175'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",214,2,IBUBd5fr9s8mjEjlkch11ticGjI,n,n,𓈖,𓈖,['𓈖'],78870,n,PREP,,[Präposition],,,0.0,['𓈖'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",214,3,IBUBd5RUy7EWwU0ruufk7zaWrZ0,ꞽꜣd.t,ꞽꜣd.t,𓇲,𓇲,['𓇲'],21180,ꞽꜣd.t,NOUN,,Tau; Duft; Wasser,,,0.0,['𓇲'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",215,1,IBUBd667Cm2CqkY5hQbjE0AVCBA,ꜥtḫ,ꜥtḫ,<g>A36C</g>,<g>A36C</g>,"['<', 'g', '>', 'A', '3', '6', 'C', '<', '/', 'g', '>']",41820,ꜥtḫ,VERB,,durchseihen; auspressen,,,0.0,['A36C'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",216,1,IBUBdwteG38W50r1v1QXLJtn9R4,zwr,zwr,𓀁,𓀁,['𓀁'],130360,zwr,VERB,,trinken,,,0.0,['𓀁'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",216,2,IBUBd9AMY9EfvUbWj0cIK0ompls,r,r,𓂋,𓂋,['𓂋'],400030,r,PREP,,zu (temp.); bis (temp.); lang (Dauer); [temporal],,,0.0,['𓂋'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",216,3,IBUBd2kozJKjVUDGpljpiFvR8wg,hrw,hrw,𓇳,𓇳,['𓇳'],99060,hrw,NOUN,,Tag,,,0.0,['𓇳'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",216,4,IBUBd2M0rpgdaUJhifYLHkijkgM,1,1,𓏤,𓏤,['𓏤'],850814,1...n,NUM,,[Kardinalzahl (ganze Zahlen und Brüche) in Ziffernschreibung],,,0.0,['𓏤'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",217,3,IBUBd9ecMzbrQ0jflrtNIB3ChXw,dr,dr,𓂧𓐰𓂋𓀜,𓂧𓂋𓀜,"['𓂧', '𓂋', '𓀜']",180130,dr,VERB,,entfernen; vertreiben; vertilgen,,,0.0,"['𓂧', '𓂋', '𓀜']","['complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",217,4,IBUBdW0eB5NKCEumquDzvR1hzW8,ḥf(ꜣ).t,ḥfꜣ.t,𓎛𓆑𓐰𓏏𓆙,𓎛𓆑𓏏𓆙,"['𓎛', '𓆑', '𓏏', '𓆙']",104370,ḥfꜣ.t,NOUN,,Wurm,,,0.0,"['𓎛', '𓆑', '𓏏', '𓆙']","['complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",217,5,IBUBdQR8Je5kL00wt8xypCW4fCM,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",217,6,IBUBd3Z3kHjIxUSxtRDtH9K5XT4,ẖ.t,ẖ.t,𓄡𓐰𓏏𓐱𓏤,𓄡𓏏𓏤,"['𓄡', '𓏏', '𓏤']",122080,ẖ.t,NOUN,,Leib; Bauch; Art; Weise,,,0.0,"['𓄡', '𓏏', '𓏤']","['complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",218,1,IBUBd41fPWfBMEU7nHz2BjZ8gnU,wꜣḏ.w,wꜣḏ.w,𓇅𓏲𓈒𓐰𓏥,𓇅𓏲𓈒𓏥,"['𓇅', '𓏲', '𓈒', '𓏥']",43910,wꜣḏ.w,NOUN,,grünes Pigment (für Schminke oder Farbe),,,0.0,"['𓇅', '𓏲', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",218,2,IBUBd4pcgvLUAUcQkNUnzUWPxC4,nkt.w.PL,nkt.w.PL,𓈖𓐰𓎢𓏏𓏲𓏴𓐰𓏥,𓈖𓎢𓏏𓏲𓏴𓏥,"['𓈖', '𓎢', '𓏏', '𓏲', '𓏴', '𓏥']",600036,nkt,NOUN,,Etwas; Angelegenheit (mit Artikel); Dinge,,,0.0,"['𓈖', '𓎢', '𓏏', '𓏲', '𓏴', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",218,3,IBUBdWimOy0hCkFyp5HoGOvwmwM,4,4,,𓏽,['𓏽'],850814,1...n,NUM,,[Kardinalzahl (ganze Zahlen und Brüche) in Ziffernschreibung],,,0.0,['𓏽'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",219,1,IBUBdzwZxV76HE6GmNrtl9QRWQ0,rḏi̯,rḏi̯,𓂋𓐰𓂝,𓂋𓂝,"['𓂋', '𓂝']",96700,rḏi̯,VERB,,geben; legen; setzen; zeigen,,,0.0,"['𓂋', '𓂝']","['complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",219,2,IBUBdyynUc849knAq9AFd2TIH44,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",219,4,IBUBdyRISObjyk5FugAnNIAi6nk,fqꜣ.w.PL,fqꜣ.w.PL,𓆑𓐰𓈎𓄿𓅱𓏒𓐰𓏥,𓆑𓈎𓄿𓅱𓏒𓏥,"['𓆑', '𓈎', '𓄿', '𓅱', '𓏒', '𓏥']",64000,fqꜣ,NOUN,,Kuchen (o. Ä.),,,0.0,"['𓆑', '𓈎', '𓄿', '𓅱', '𓏒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",219,5,IBUBdQTDjunT7koLiOO1RFE9EL8,4,4,,𓏽,['𓏽'],850814,1...n,NUM,,[Kardinalzahl (ganze Zahlen und Brüche) in Ziffernschreibung],,,0.0,['𓏽'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",220,1,IBUBd8RzxuCC40W8qqGrLsYHdfU,ꜥm,ꜥm,𓂝𓅓𓄈𓀁,𓂝𓅓𓄈𓀁,"['𓂝', '𓅓', '𓄈', '𓀁']",37500,ꜥm,VERB,,verschlucken; verschlingen,,,0.0,"['𓂝', '𓅓', '𓄈', '𓀁']","['complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",220,2,IBUBdQDNSjspJEiEozT1M5tZZZw,ꞽn,ꞽn,𓇋|lb𓈖,𓇋𓈖,"['𓇋', '𓈖']",26660,ꞽn,PREP,,durch; seitens; [Einführung des Agens bei Passiv],,,0.0,"['𓇋', '𓈖']","['complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",220,4,IBUBd8APymjkgExDujhXQwBzo3U,s,s,𓊃𓐰𓀀𓐱𓏤,𓊃𓀀𓏤,"['𓊃', '𓀀', '𓏤']",125010,z,NOUN,,Mann; Person; Wesen,,,0.0,"['𓊃', '𓀀', '𓏤']","['complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",221,2,IBUBd9E9CxT3zUnmvBN9qMm4xgI,k.t,k.t,𓎢𓐰𓏏,𓎢𓏏,"['𓎢', '𓏏']",163760,ky,ADJ,,anderer,,,0.0,"['𓎢', '𓏏']","['complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",222,1,IBUBd6jhKZhriktlje2k5PqHsOA,ẖ⸮r?,ẖr,𓄡𓐰𓐷¿𓂋?𓐸𓐱𓏯,𓄡𓂋𓏯,"['𓄡', '𓂋', '𓏯']",123890,ẖr,NOUN,,[Pflanzenteil (offizinell)],,,0.0,"['𓄡', '𓂋', '𓏯']","['complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",222,2,IBUBd0zdNxO5XE3yjRKcUTxBV6M,n,n,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",222,3,IBUBdyMVGFGYtkbJoD0h1LHtsvY,ksb.t,ksb.t,𓎢𓋴𓃀𓏏𓆮,𓎢𓋴𓃀𓏏𓆮,"['𓎢', '𓋴', '𓃀', '𓏏', '𓆮']",165470,ksb.t,NOUN,,[ein Baum],,,0.0,"['𓎢', '𓋴', '𓃀', '𓏏', '𓆮']","['complete', 'complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",222,4,IBUBd23nlw7lPEtjvWxLyIap5YA,1/64,1/64,𓂆,𓂆,['𓂆'],600017,1/64,NUM,,1/64 [ⁿHeqat („Horusaugenbruch“)],,,0.0,['𓂆'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",222,6,IBUBd1Q5yhajBUrcuuxIwHyVBGM,srm⟨.t⟩,srm.t,𓊃𓐰𓂋𓅓𓏌𓐰𓏥,𓊃𓂋𓅓𓏌𓏥,"['𓊃', '𓂋', '𓅓', '𓏌', '𓏥']",139490,zrm.t,NOUN,,[Bier (aus Datteln)]; Dattelpressrückstand,,,0.0,"['𓊃', '𓂋', '𓅓', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",222,7,IBUBdxyb5WzqcknRtyc8mkHmHNA,1/64,1/64,𓂆,𓂆,['𓂆'],600017,1/64,NUM,,1/64 [ⁿHeqat („Horusaugenbruch“)],,,0.0,['𓂆'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",222,9,IBUBd7FVDL6jyk5KldBANufuMcs,mw,mw,𓈗,𓈗,['𓈗'],69000,mw,NOUN,,Wasser,,,0.0,['𓈗'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",222,10,IBUBdzIgzJn1tEI5qgxBLRoBJvA,1/32,1/32,𓂅,𓂅,['𓂅'],600016,1/32,NUM,,1/32 [ⁿHeqat („Horusaugenbruch“)],,,0.0,['𓂅'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",222,11,IBUBd9zTfaBKzUivlfAmqLGD2dg,1/64,1/64,𓂆,𓂆,['𓂆'],600017,1/64,NUM,,1/64 [ⁿHeqat („Horusaugenbruch“)],,,0.0,['𓂆'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",223,2,IBUBd4ASQvj2UUoVnWxGq3y54H8,sḏr,sḏr,<g>G175</g>,<g>G175</g>,"['<', 'g', '>', 'G', '1', '7', '5', '<', '/', 'g', '>']",150740,sḏr,VERB,,schlafen; liegen; die Nacht zubringen (ohne e. Tun),,,0.0,['G175'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",223,3,IBUBdz9OMXLDxEClk6FsSg8KcwQ,n,n,𓈖,𓈖,['𓈖'],78870,n,PREP,,[Präposition],,,0.0,['𓈖'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",223,4,IBUBdyhDjNrackRnvuUKhN1GXLI,ꞽꜣd.t,ꞽꜣd.t,𓇲,𓇲,['𓇲'],21180,ꞽꜣd.t,NOUN,,Tau; Duft; Wasser,,,0.0,['𓇲'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",224,1,IBUBd6gFtuDxDkvGmWYBaTBQD5Q,ꜥtḫ,ꜥtḫ,<g>A36C</g>,<g>A36C</g>,"['<', 'g', '>', 'A', '3', '6', 'C', '<', '/', 'g', '>']",41820,ꜥtḫ,VERB,,durchseihen; auspressen,,,0.0,['A36C'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",225,1,IBUBdybCEN4J8EIguNcLS69r30k,zwr,zwr,𓀁,𓀁,['𓀁'],130360,zwr,VERB,,trinken,,,0.0,['𓀁'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",225,2,IBUBd201mS6zWUSagVziQHJCDgE,r,r,𓂋,𓂋,['𓂋'],400030,r,PREP,,zu (temp.); bis (temp.); lang (Dauer); [temporal],,,0.0,['𓂋'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",225,3,IBUBdymKzmyAaU2TqToowb4snWc,hrw,hrw,𓇳,𓇳,['𓇳'],99060,hrw,NOUN,,Tag,,,0.0,['𓇳'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",225,4,IBUBdwdiWg1YQU0YkY8cVg2WDxo,1,1,𓏤,𓏤,['𓏤'],850814,1...n,NUM,,[Kardinalzahl (ganze Zahlen und Brüche) in Ziffernschreibung],,,0.0,['𓏤'],['complete']
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",226,3,IBUBdWYfPv1p40XnsUZUExUrq94,pẖr.t,pẖr.t,𓄲𓐰𓂋𓐱𓏏𓈒𓐰𓏥,𓄲𓂋𓏏𓈒𓏥,"['𓄲', '𓂋', '𓏏', '𓈒', '𓏥']",61950,pẖr.t,NOUN,,Heilmittel (allg.),,,0.0,"['𓄲', '𓂋', '𓏏', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",226,4,IBUBd6BrSh6v30NnhrFIxqoOTg0,n.t,n.t,𓈖𓐰𓏏,𓈖𓏏,"['𓈖', '𓏏']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓈖', '𓏏']","['complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",226,5,IBUBdwtZYIZGM0youilSgEnA4r0,smꜣ,smꜣ,𓌪𓐰𓂝,𓌪𓂝,"['𓌪', '𓂝']",134370,smꜣ,VERB,,schlachten; töten,,,0.0,"['𓌪', '𓂝']","['complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",226,6,IBUBd4zheAMteUmVhGZqWxrYttg,ḥf(ꜣ).t,ḥfꜣ.t,𓎛𓆑𓐰𓏏𓆙,𓎛𓆑𓏏𓆙,"['𓎛', '𓆑', '𓏏', '𓆙']",104370,ḥfꜣ.t,NOUN,,Wurm,,,0.0,"['𓎛', '𓆑', '𓏏', '𓆙']","['complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",227,2,IBUBd1D2OTIuI0m8r9Qg9XlWXqc,(ꞽ)ny.t.PL,ꞽny.t.PL,𓈖𓇋𓇋𓏏𓐰𓈒𓐰𓏥,𓈖𓇋𓇋𓏏𓈒𓏥,"['𓈖', '𓇋', '𓇋', '𓏏', '𓈒', '𓏥']",26930,ꞽnꞽ.t,NOUN,,Samen (?); Kern (?),,,0.0,"['𓈖', '𓇋', '𓇋', '𓏏', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",227,3,IBUBd7Z0x5YEd0M8sV5Eb63OCBY,n.t,n.t,𓈖𓐰𓏏,𓈖𓏏,"['𓈖', '𓏏']",79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,"['𓈖', '𓏏']","['complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",227,4,IBUBdyxBgenFkEJfmYhoYBrVOME,bnꞽ,bnꞽ,𓇜𓏤𓌽𓐰𓏥,𓇜𓏤𓌽𓏥,"['𓇜', '𓏤', '𓌽', '𓏥']",55930,bnꞽ,NOUN,,Dattel,,,0.0,"['𓇜', '𓏤', '𓌽', '𓏥']","['complete', 'complete', 'complete', 'complete']"
GCM5SJZBKBB7DOKMXH5VSA2FMA,"Medizinische Texte || pEbers || 2,7-25,11 = Eb 4-103: Sammelhandschrift für Bauchbeschwerden",227,5,IBUBdxHSWt0W3U7UsjtuQ84oIwE,rʾ-8,rʾ-8,𓂋𓐰𓏽𓐰𓏽,𓂋𓏽𓏽,"['𓂋', '𓏽', '𓏽']",600569,1...n+++1/+2...1/n,NUM,,[Bruchzahl],,,0.0,"['𓂋', '𓏽', '𓏽']","['complete', 'complete', 'complete']"
