text,text_name,line,word,ref,frag,norm,unicode_original,unicode_word,unicode,lemma_id,cf,pos,mask,sense,inst,reading,break_perc,unicode_splitted,break
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",1,3,IBcCCSdM76SAokQRv0s66gT2zVA,ḥꜣ.t-ꜥ,ḥꜣ.t-ꜥ,𓄂𓐰𓂝,𓄂𓂝,"['𓄂', '𓂝']",853378,ḥꜣ.t-ꜥ,NOUN,,"Anfang (von etwas, mit versch. Präpositionen)",,,0.0,"['𓄂', '𓂝']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",110,2,IBcCCUfs8i1R6khviqPbvT6KQhU,kns,kns,𓎢𓐰𓈖𓋴𓄹,𓎢𓈖𓋴𓄹,"['𓎢', '𓈖', '𓋴', '𓄹']",164950,kns,NOUN,,Unterleibsregion,,,0.0,"['𓎢', '𓈖', '𓋴', '𓄹']","['complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",110,3,IBcCCVX3eumoIkUpmFSX1r2rLFM,ḥr,ḥr,𓁷𓐰𓂋,𓁷𓂋,"['𓁷', '𓂋']",400090,ḥr,PREP,,auf; über; vor; hinter; [lokal],,,0.0,"['𓁷', '𓂋']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",110,4,IBcCCW63OtXgW0x5mcQ25LteJL0,⸗s,⸗s,𓋴,𓋴,['𓋴'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓋴'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,3,IBcCCXOvUQeYhElEi4zSLTDrVZk,ꞽr,ꞽr,𓇋𓂋,𓇋𓂋,"['𓇋', '𓂋']",28150,ꞽr,PREP,,wenn (konditional); wenn (temporal); als (temporal),,,0.0,"['𓇋', '𓂋']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,4,IBcCCUOn3cKok05HsDYFQjZuYto,ḫꜣi̯,ḫꜣi̯,𓆼𓄿𓂝,𓆼𓄿𓂝,"['𓆼', '𓄿', '𓂝']",113400,ḫꜣi̯,VERB,,untersuchen (med.),,,0.0,"['𓆼', '𓄿', '𓂝']","['complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,5,IBcCCRFOoM7dz0KHgSwIWB9rr2s,⸗k,⸗k,𓎢,𓎢,['𓎢'],10110,⸗k,PRON,,[Suffix Pron. sg.2.m.],,,0.0,['𓎢'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,7,IBcCCfZe4wtFw0LhjFUjZeOtKD8,s.t,s.t,𓊃𓐰𓏏𓐱𓁐,𓊃𓏏𓁐,"['𓊃', '𓏏', '𓁐']",125040,z.t,NOUN,,Frau; weibliche Person,,,0.0,"['𓊃', '𓏏', '𓁐']","['complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,8,IBcCCVlxck0Z5Uyckl9kKDoejaA,ꞽṯi̯.n,ꞽṯi̯.n,𓎁𓐰𓏏𓀜𓈖,𓎁𓏏𓀜𓈖,"['𓎁', '𓏏', '𓀜', '𓈖']",33560,ꞽṯi̯,VERB,,nehmen; ergreifen; erobern,,,0.0,"['𓎁', '𓏏', '𓀜', '𓈖']","['complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,9,IBcCCR46viUmdUqYnWYCDWQ2Wxg,⸗s,⸗s,𓊃,𓊃,['𓊃'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓊃'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,10,IBcCCUywOPQYC0j1qiJ89fjXOjc,rnp.t.PL,rnp.t.PL,𓆳𓏏𓐰𓏥,𓆳𓏏𓏥,"['𓆳', '𓏏', '𓏥']",94920,rnp.t,NOUN,,Jahr,,,0.0,"['𓆳', '𓏏', '𓏥']","['complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,11,IBcCCRQGZTWWy0Wbm8BP5Wdv6fU,ꜥšꜣ(.wt).PL,ꜥšꜣ.wt.PL,𓆈𓐰𓏥,𓆈𓏥,"['𓆈', '𓏥']",41011,ꜥšꜣ,ADJ,,viel; zahlreich; gewöhnlich,,,0.0,"['𓆈', '𓏥']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,12,IBcCCXVnuG6NwULVkuCW4IXBQts,n,n,𓂜,𓂜,['𓂜'],850806,n,PART,,[Negationspartikel],,,0.0,['𓂜'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,13,IBcCCeFqcHMft04QnWqs74UtWF8,ꞽyꞽ.n,ꞽyꞽ.n,𓇍𓏭𓐰𓂻𓈖,𓇍𓏭𓂻𓈖,"['𓇍', '𓏭', '𓂻', '𓈖']",21930,ꞽwi̯,VERB,,kommen,,,0.0,"['𓇍', '𓏭', '𓂻', '𓈖']","['complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,14,IBcCCbPGays8A05fhDY8SOcxGBk,n,n,𓈖,𓈖,['𓈖'],78873,n,PREP,,hin zu; von her; [Dativ: Richtung],,,0.0,['𓈖'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,15,IBcCCWM4esjuWkW2oLvprn4qU84,⸗s,⸗s,𓊃,𓊃,['𓊃'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓊃'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,16,IBcCCegQUOLwWEc2h9oNJJVIpEI,ḥzmn,ḥzmn,𓍖𓈖𓐰𓂐,𓍖𓈖𓂐,"['𓍖', '𓈖', '𓂐']",110040,ḥzmn,NOUN,,Menstruation,,,0.0,"['𓍖', '𓈖', '𓂐']","['complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,17,IBcCCfubQES9ZkW2oNNi36hV3IU,⸗s,⸗s,𓋴,𓋴,['𓋴'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓋴'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,18,IBcCCb34CIo2KknejpeSDpLtJWY,ꞽw,ꞽw,𓇋𓏲,𓇋𓏲,"['𓇋', '𓏲']",21881,ꞽw,PART,,[aux.],,,0.0,"['𓇋', '𓏲']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,19,IBcCCfrM2onpCkminOX8aEjiWxU,⸗s,⸗s,𓋴,𓋴,['𓋴'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓋴'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,20,IBcCCTO44VAowkHBulcbXhPEux4,bši̯,bši̯,𓃀𓈙𓐰𓂐,𓃀𓈙𓂐,"['𓃀', '𓈙', '𓂐']",57600,bši̯,VERB,,speien; erbrechen,,,0.0,"['𓃀', '𓈙', '𓂐']","['complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,21,IBcCCZzXhbEeo0rXpPqYa5g453Y,⸗s,⸗s,𓋴,𓋴,['𓋴'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓋴'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,22,IBcCCUgwHI0xiEmypShJUBNGkRk,(ꞽ)ḫ.t,ꞽḫ.t,𓐍𓐰𓏏𓏛𓐰𓏥,𓐍𓏏𓏛𓏥,"['𓐍', '𓏏', '𓏛', '𓏥']",850967,ꞽḫ.t,NOUN,,Etwas; etwas,,,0.0,"['𓐍', '𓏏', '𓏛', '𓏥']","['complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,23,IBcCCUN0UZVWoEppjrMpIHV2dfg,mꞽ,mꞽ,𓏇𓇋,𓏇𓇋,"['𓏇', '𓇋']",67820,mꞽ,PREP,,wie,,,0.0,"['𓏇', '𓇋']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,24,IBcCCYP5CgNzoUjlszCrvYbQZ1U,ḥbb.t,ḥbb.t,𓎛𓃀𓃀|lb𓏏𓐰𓂐,𓎛𓃀𓃀𓏏𓂐,"['𓎛', '𓃀', '𓃀', '𓏏', '𓂐']",103630,ḥbb.t,NOUN,,[Wasser],,,0.0,"['𓎛', '𓃀', '𓃀', '𓏏', '𓂐']","['complete', 'complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,26,IBcCCQ9p8zT8QU3ivDMlNGSwz0g,ꞽw,ꞽw,𓇋𓏲,𓇋𓏲,"['𓇋', '𓏲']",21881,ꞽw,PART,,[aux.],,,0.0,"['𓇋', '𓏲']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,27,IBcCCUuH5MsEh0vhiG4Gi1DtgY0,ẖ.t,ẖ.t,𓄡𓐰𓏏𓐱𓏤,𓄡𓏏𓏤,"['𓄡', '𓏏', '𓏤']",122080,ẖ.t,NOUN,,Leib; Bauch; Art; Weise,,,0.0,"['𓄡', '𓏏', '𓏤']","['complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,28,IBcCCXOZgVT8XEr6rdasIReURUc,⸗s,⸗s,𓋴,𓋴,['𓋴'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓋴'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,29,IBcCCcfqz7YPSE4NnmQqAGA0vxE,mꞽ,mꞽ,𓏇𓇋,𓏇𓇋,"['𓏇', '𓇋']",67820,mꞽ,PREP,,wie,,,0.0,"['𓏇', '𓇋']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,30,IBcCCWDyF9ywU0XVl2NPfVBeXeA,n.t.t,n.t.t,𓈖𓐰𓏏𓐱𓏏,𓈖𓏏𓏏,"['𓈖', '𓏏', '𓏏']",89850,n.tꞽ,PRON,,der welcher (Relativpronomen),,,0.0,"['𓈖', '𓏏', '𓏏']","['complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,31,IBcCCfD92ZMxb0ozs3IVaQNWrVk,ẖr,ẖr,𓌨𓐰𓂋,𓌨𓂋,"['𓌨', '𓂋']",123910,ẖr,PREP,,unter (lokal); unter (der Aufsicht); unter (idiom.),,,0.0,"['𓌨', '𓂋']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,32,IBcCCfICVaxFvkldt90mQfSOn1s,sḏ.t,sḏ.t,𓏴𓐰𓏏𓊮,𓏴𓏏𓊮,"['𓏴', '𓏏', '𓊮']",150140,sḏ.t,NOUN,,Feuer; Flamme,,,0.0,"['𓏴', '𓏏', '𓊮']","['complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,33,IBcCCa9ITRmsc0S6liT4OOnB7eg,grḥ,grḥ,𓎼𓐰𓂋𓎛𓂢𓐰𓏛,𓎼𓂋𓎛𓂢𓏛,"['𓎼', '𓂋', '𓎛', '𓂢', '𓏛']",167880,grḥ,VERB,,(etwas) fertig machen; aufhören; zufrieden sein (jur.),,,0.0,"['𓎼', '𓂋', '𓎛', '𓂢', '𓏛']","['complete', 'complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,34,IBcCCScd68ziNk2WhsXf8l7TBKY,⸗s,⸗s,𓋴,𓋴,['𓋴'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓋴'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,35,IBcCCYwWonQHzUCWuyWj1kRXRKU,m-ḫt,m-ḫt,𓅓𓆱𓐰𓐍𓏏𓐰𓂻,𓅓𓆱𓐍𓏏𓂻,"['𓅓', '𓆱', '𓐍', '𓏏', '𓂻']",400151,m-ḫt,PREP,,nachdem (Konjunktion),,,0.0,"['𓅓', '𓆱', '𓐍', '𓏏', '𓂻']","['complete', 'complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,36,IBcCCdIJe3OnPkgYiDjGCbQin4I,bši̯,bši̯,𓃀𓈙𓐰𓂐,𓃀𓈙𓂐,"['𓃀', '𓈙', '𓂐']",57600,bši̯,VERB,,speien; erbrechen,,,0.0,"['𓃀', '𓈙', '𓂐']","['complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,37,IBcCCTH2UJyXNkxFnAAXiqmbwC0,⸗s,⸗s,𓋴,𓋴,['𓋴'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓋴'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,39,IBcCCXOq4vfPQUI0uIxuA8XS0pk,ḏd.ḫr,ḏd.ḫr,𓆓𓐰𓂧𓐍𓐰𓂋,𓆓𓂧𓐍𓂋,"['𓆓', '𓂧', '𓐍', '𓂋']",185810,ḏd,VERB,,sagen; mitteilen,,,0.0,"['𓆓', '𓂧', '𓐍', '𓂋']","['complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,40,IBcCCWM2Yc1jDkATlF7LptjhaFA,⸗k,⸗k,𓎢,𓎢,['𓎢'],10110,⸗k,PRON,,[Suffix Pron. sg.2.m.],,,0.0,['𓎢'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,41,IBcCCTdvnR8myUmLmsdbNT2GG3Q,r,r,𓂋,𓂋,['𓂋'],91903,r,PREP,,betreffs; bezüglich; gemäß,,,0.0,['𓂋'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",111,42,IBcCCZYWMB4vlUYTsMZ4DWMcI7s,⸗s,⸗s,𓋴,𓋴,['𓋴'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓋴'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",113,2,IBcCCWuWJslQRUXarR5De6XxqZM,ꞽri̯.ḫr,ꞽri̯.ḫr,𓁹𓐰𓐍𓐱𓂋,𓁹𓐍𓂋,"['𓁹', '𓐍', '𓂋']",28550,ꞽri̯,VERB,,machen; tun; fertigen; fungieren als; handeln,,,0.0,"['𓁹', '𓐍', '𓂋']","['complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",113,3,IBcCCSqVLBUKVk8gttXV4wDAWa0,⸗k,⸗k,𓎢,𓎢,['𓎢'],10110,⸗k,PRON,,[Suffix Pron. sg.2.m.],,,0.0,['𓎢'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",113,4,IBcCCblyMIESAEB4nhjTf3mLRgU,n,n,𓈖,𓈖,['𓈖'],400055,n,PREP,,zu (jmd.); für (jmd.); [Dativ: Nutzen]; zu (jmd.) gehörig (poss.),,,0.0,['𓈖'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",113,5,IBcCCfALlbrJhkFWn7KHKZHYipY,⸗s,⸗s,𓋴,𓋴,['𓋴'],10090,⸗s,PRON,,[Suffix Pron.sg.3.f.],,,0.0,['𓋴'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",113,6,IBcCCdvij4WyCkoIgflW2igxFbY,pr.t,pr.t,𓍁𓏏𓐰𓏥,𓍁𓏏𓏥,"['𓍁', '𓏏', '𓏥']",60310,pr.t,NOUN,,Frucht (einer Pflanze); Saatkorn; Nachkommenschaft (bildl.),,,0.0,"['𓍁', '𓏏', '𓏥']","['complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",113,7,IBcCCYBf0s0X3EpztT6QWD5G0rU,wꜥn,wꜥn,𓏲𓂝𓐰𓈖𓐎𓆮𓈒𓐰𓏥,𓏲𓂝𓈖𓐎𓆮𓈒𓏥,"['𓏲', '𓂝', '𓈖', '𓐎', '𓆮', '𓈒', '𓏥']",44660,wꜥn,NOUN,,Wacholderbaum,,,0.0,"['𓏲', '𓂝', '𓈖', '𓐎', '𓆮', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",113,8,IBcCCQrxQNssWEL5swSu4DmpHkg,rʾ-32,rʾ-32,𓂋𓐰𓎏𓐰𓎆𓏻,𓂋𓎏𓎆𓏻,"['𓂋', '𓎏', '𓎆', '𓏻']",600569,1...n+++1/+2...1/n,NUM,,[Bruchzahl],,,0.0,"['𓂋', '𓎏', '𓎆', '𓏻']","['complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",113,9,IBcCCTptULdpm0pnimAx8gLtMa8,tpnn,tpnn,𓏏𓐰𓊪𓈖𓐰𓈖𓐰𓈒𓐱𓏥,𓏏𓊪𓈖𓈖𓈒𓏥,"['𓏏', '𓊪', '𓈖', '𓈖', '𓈒', '𓏥']",171690,tpnn,NOUN,,Kreuzkümmel,,,0.0,"['𓏏', '𓊪', '𓈖', '𓈖', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",113,10,IBcCCff7n0evREe7l56Sm8kXAR8,rʾ-64,rʾ-64,𓂋𓐰𓎐𓐰𓎐𓏻𓐰𓏻,𓂋𓎐𓎐𓏻𓏻,"['𓂋', '𓎐', '𓎐', '𓏻', '𓏻']",600569,1...n+++1/+2...1/n,NUM,,[Bruchzahl],,,0.0,"['𓂋', '𓎐', '𓎐', '𓏻', '𓏻']","['complete', 'complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",113,11,IBcCCaJ2xlhQJEGeiVNpI0HzWdM,sntr,sntr,𓊹𓌢𓏏𓐰𓂋𓈒𓐰𓏥,𓊹𓌢𓏏𓂋𓈒𓏥,"['𓊹', '𓌢', '𓏏', '𓂋', '𓈒', '𓏥']",138670,snṯr,NOUN,,Weihrauch,,,0.0,"['𓊹', '𓌢', '𓏏', '𓂋', '𓈒', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",113,13,IBcCCWevoQyVvktyrcQBRIWLfCE,rʾ-64,rʾ-64,𓂋𓐰𓎐𓐰𓎐𓏻𓐰𓏻,𓂋𓎐𓎐𓏻𓏻,"['𓂋', '𓎐', '𓎐', '𓏻', '𓏻']",600569,1...n+++1/+2...1/n,NUM,,[Bruchzahl],,,0.0,"['𓂋', '𓎐', '𓎐', '𓏻', '𓏻']","['complete', 'complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",113,14,IBcCCe8v5YkSS0LOum4GXxbSczI,wꜥḥ,wꜥḥ,𓇹𓐰𓈒𓐱𓏥,𓇹𓈒𓏥,"['𓇹', '𓈒', '𓏥']",44830,wꜥḥ,NOUN,,Erdmandel (Rhizomknollen),,,0.0,"['𓇹', '𓈒', '𓏥']","['complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",113,15,IBcCCReJBJo4g05apprWBvUlWvI,rʾ-16,rʾ-16,𓂋𓐰𓎆𓏼𓐰𓏼,𓂋𓎆𓏼𓏼,"['𓂋', '𓎆', '𓏼', '𓏼']",600569,1...n+++1/+2...1/n,NUM,,[Bruchzahl],,,0.0,"['𓂋', '𓎆', '𓏼', '𓏼']","['complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",114,1,IBcCCTM9z71ee0nJpnFr56X34JA,rḏi̯.ḫr,rḏi̯.ḫr,𓂋𓐰𓂝𓐍𓐰𓂋,𓂋𓂝𓐍𓂋,"['𓂋', '𓂝', '𓐍', '𓂋']",96700,rḏi̯,VERB,,geben; legen; setzen; zeigen,,,0.0,"['𓂋', '𓂝', '𓐍', '𓂋']","['complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",114,2,IBcCCSAELthpgUfvvxBmeqjJ9LY,⸗k,⸗k,𓎢,𓎢,['𓎢'],10110,⸗k,PRON,,[Suffix Pron. sg.2.m.],,,0.0,['𓎢'],['complete']
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",114,3,IBcCCSLWSLfqBk1nukhXWAUt4Wk,ꞽrt.t,ꞽrt.t,𓇋𓁹𓐰𓏏𓐱𓏏𓏌𓐰𓏥,𓇋𓁹𓏏𓏏𓏌𓏥,"['𓇋', '𓁹', '𓏏', '𓏏', '𓏌', '𓏥']",30080,ꞽrṯ.t,NOUN,,Milch (der Mutter oder der Tiere),,,0.0,"['𓇋', '𓁹', '𓏏', '𓏏', '𓏌', '𓏥']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",114,4,IBcCCVdVADBQ6U5nlDWBta3GhQ4,ꞽḥ,ꞽḥ,𓃒𓏤,𓃒𓏤,"['𓃒', '𓏤']",30410,ꞽḥ,NOUN,,Rind,,,0.0,"['𓃒', '𓏤']","['complete', 'complete']"
WA6O6O6PP5CAXJVWVWHF7BKEBY,"Medizinische Texte || pEbers || 95,1-97,15 = Eb 808-839: Zweiter gynäkologischer Abschnitt",114,5,IBcCCdoh8KPsUUkuuzF9uZkfWm0,1/4,1/4,𓂂,𓂂,['𓂂'],600013,1/4,NUM,,1/4 [ⁿHeqat („Horusaugenbruch“)],,,0.0,['𓂂'],['complete']
