text,text_name,line,word,ref,frag,norm,unicode_original,unicode_word,unicode,lemma_id,cf,pos,mask,sense,inst,reading,break_perc,unicode_splitted,break
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",1,1,IBYCRe5PD9FnjU0mmsdYhT8Whq4,[…],[…],,[],[…],,,,,,,,0.0,[],[]
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",143,6,IBUBd92WHSKWfUj2ilHov67ueUw,⸗fꞽ,⸗fꞽ,𓆑𓏭,𓆑𓏭,"['𓆑', '𓏭']",10060,⸗fꞽ,PRON,,[Suffix Pron. sg.3.m. nach Dual],,,0.0,"['𓆑', '𓏭']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",143,7,IBUBd77l9PtTSkV1gvEoxHXe3yI,sd.y,sd.y,𓋴𓂧𓇋𓇋𓃢,𓋴𓂧𓇋𓇋𓃢,"['𓋴', '𓂧', '𓇋', '𓇋', '𓃢']",863011,sd,VERB,,[Verb],,,0.0,"['𓋴', '𓂧', '𓇋', '𓇋', '𓃢']","['complete', 'complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",143,8,IBUBd1uqxXSgWEERldWSQS0NUvc,ḥr,ḥr,𓁷𓐰𓂋𓏤,𓁷𓂋𓏤,"['𓁷', '𓂋', '𓏤']",107510,ḥr,NOUN,,Gesicht; Ansicht; Aufmerksamkeit; Vorderseite,,,0.0,"['𓁷', '𓂋', '𓏤']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",143,9,IBUBdwJ92ckVIkLsobkqX7XFs40,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",143,10,IBUBdxmlnmPcnUoCo3WNQDCM20I,mꞽ,mꞽ,𓏇𓇋,𓏇𓇋,"['𓏇', '𓇋']",67820,mꞽ,PREP,,wie,,,0.0,"['𓏇', '𓇋']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",143,11,IBUBd483Oyv2mUiyovKJLzqP1oI,(ꞽ)ḫ.t,ꞽḫ.t,𓐍𓐰𓏏𓏛𓐰𓏥,𓐍𓏏𓏛𓏥,"['𓐍', '𓏏', '𓏛', '𓏥']",850967,ꞽḫ.t,NOUN,,Etwas; etwas,,,0.0,"['𓐍', '𓏏', '𓏛', '𓏥']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",143,12,IBUBd7YuQe8TK0copGWpfGev1s0,rmi̯,rmi̯,𓂋𓅓𓁿,𓂋𓅓𓁿,"['𓂋', '𓅓', '𓁿']",94180,rmi̯,VERB,,weinen; beweinen,,,0.0,"['𓂋', '𓅓', '𓁿']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",143,13,IBUBd1diHcx5C048kHj8zhMMFa4,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",143,14,IBUBd6AeyiyneUO0hvU8tDzgsLQ,tm,tm,𓏏𓐰𓍃𓅓,𓏏𓍃𓅓,"['𓏏', '𓍃', '𓅓']",171990,tm,VERB,,nicht sein (aux.); [Negationsverb],,,0.0,"['𓏏', '𓍃', '𓅓']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",143,15,IBUBd7BWFST3eU6gu4yNVyEo3hU,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",143,16,IBUBdx8vGhhPL0E7gI7QjFQOVJ4,wn,wn,𓃹𓐰𓈖𓉿𓐰𓂝,𓃹𓈖𓉿𓂝,"['𓃹', '𓈖', '𓉿', '𓂝']",46060,wn,VERB,,öffnen; sich öffnen,,,0.0,"['𓃹', '𓈖', '𓉿', '𓂝']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",143,18,IBUBdw6SyCwGQEQktZw2L29alNc,rʾ,rʾ,𓂋𓐱𓏤,𓂋𓏤,"['𓂋', '𓏤']",92560,rʾ,NOUN,,Mund,,,0.0,"['𓂋', '𓏤']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",143,19,IBUBdwWxn2TQYkvhjGMUrQEFqm8,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",143,20,IBUBd6wGnuWHuktumFS00RZk0sM,pw,pw,𓊪𓏲,𓊪𓏲,"['𓊪', '𓏲']",59741,pw,PRON,,[Zweitnomen (zweigliedriger NS)]; [Kopula (dreigliedriger NS)],,,0.0,"['𓊪', '𓏲']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",143,21,IBUBd5Tfy1i2oU34gQIj70fj84E,mdwi̯,mdwi̯,𓌃𓂧𓐰𓏲𓀁,𓌃𓂧𓏲𓀁,"['𓌃', '𓂧', '𓏲', '𓀁']",78140,mdwi̯,VERB,,sprechen; reden; (über etwas) schlecht reden; fordern,,,0.0,"['𓌃', '𓂧', '𓏲', '𓀁']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",143,22,IBUBdxgyN5O9L0iZtDKmdRdhgdY,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",144,1,IBUBdyPoe9Gi1k03pz2NaFTJnhs,ꞽꜣt,ꞽꜣt,𓇋𓄿𓏏𓂿,𓇋𓄿𓏏𓂿,"['𓇋', '𓄿', '𓏏', '𓂿']",21070,ꞽꜣṯ,VERB,,schmerzen; verletzt sein; verletzen,,,0.0,"['𓇋', '𓄿', '𓏏', '𓂿']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",144,2,IBUBd6KWqB7VPkjRuGNw601oC2g,ꞽnḥ.DU,ꞽnḥ.DU,𓇋𓆛𓐰𓈖𓎛𓁸𓐰𓁸,𓇋𓆛𓈖𓎛𓁸𓁸,"['𓇋', '𓆛', '𓈖', '𓎛', '𓁸', '𓁸']",27700,ꞽnḥ,NOUN,,Augenbraue,,,0.0,"['𓇋', '𓆛', '𓈖', '𓎛', '𓁸', '𓁸']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",144,3,IBUBdzE86lNa90WnnQojrdyzsaQ,⸗fꞽ,⸗fꞽ,𓆑𓐱𓏭,𓆑𓏭,"['𓆑', '𓏭']",10060,⸗fꞽ,PRON,,[Suffix Pron. sg.3.m. nach Dual],,,0.0,"['𓆑', '𓏭']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",144,4,IBUBd28qDHMigk7YlmeTAtE2uTs,ꞽri̯,ꞽri̯,𓁹,𓁹,['𓁹'],28550,ꞽri̯,VERB,,machen; tun; fertigen; fungieren als; handeln,,,0.0,['𓁹'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",144,5,IBUBd5dz3BbtxUo5qBwjhMGfT5s,sp,sp,𓊃𓐰𓊪𓐱𓊗,𓊃𓊪𓊗,"['𓊃', '𓊪', '𓊗']",854543,zp,NOUN,,"Fall; Angelegenheit; Wesen; Mal; Heilmittel, Mittel",,,0.0,"['𓊃', '𓊪', '𓊗']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",144,6,IBUBd2WUZ9Ki1krwoeJhr75TvNs,n(.ꞽ),n.ꞽ,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",144,7,IBUBdyC76aeHIUWmoNoyhCpBRhQ,sfr.t,sfr.t,𓋴𓆑𓂋𓐰𓏏𓂡,𓋴𓆑𓂋𓏏𓂡,"['𓋴', '𓆑', '𓂋', '𓏏', '𓂡']",863013,sfri̯,VERB,,[Verb],,,0.0,"['𓋴', '𓆑', '𓂋', '𓏏', '𓂡']","['complete', 'complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",144,8,IBUBd36RZAKPy00VmYaAD7kcdyc,n-ḥr.w,n-ḥr.w,𓈖𓁷𓐰𓂋𓏲𓇯,𓈖𓁷𓂋𓏲𓇯,"['𓈖', '𓁷', '𓂋', '𓏲', '𓇯']",79330,n-ḥr.w,ADV,,nach oben,,,0.0,"['𓈖', '𓁷', '𓂋', '𓏲', '𓇯']","['complete', 'complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",144,9,IBUBd9PYxsNcJ0lxuutQyf4eT2I,sp,sp,𓊃𓐰𓊪𓊗,𓊃𓊪𓊗,"['𓊃', '𓊪', '𓊗']",132300,zp,NOUN,,Fall; Angelegenheit; Wesen,,,0.0,"['𓊃', '𓊪', '𓊗']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",144,10,IBUBd6sQlzGNoEfph0Qc6APDzbk,n(.ꞽ),n.ꞽ,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",144,11,IBUBd1ESths4fUQCuZxKQXcxTgQ,kꜣp,kꜣp,𓊶𓐰𓊪𓂝,𓊶𓊪𓂝,"['𓊶', '𓊪', '𓂝']",163340,kꜣp,VERB,,bedecken; überdachen,,,0.0,"['𓊶', '𓊪', '𓂝']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",144,12,IBUBdQMx9nFigknKq0kCyYFr3LY,n-ẖr.w,n-ẖr.w,𓈖𓌨𓐰𓂋𓏲,𓈖𓌨𓂋𓏲,"['𓈖', '𓌨', '𓂋', '𓏲']",79440,n-ẖr.w,ADV,,nach unten,,,0.0,"['𓈖', '𓌨', '𓂋', '𓏲']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",144,13,IBUBdwwOUkUniku6jVS00zkzggg,mꞽ,mꞽ,𓏇𓇋,𓏇𓇋,"['𓏇', '𓇋']",67820,mꞽ,PREP,,wie,,,0.0,"['𓏇', '𓇋']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",144,14,IBUBdyyWlypDAUWAgfkf1Jj8J68,n.tꞽ,n.tꞽ,𓈖𓐰𓏏𓐱𓏭,𓈖𓏏𓏭,"['𓈖', '𓏏', '𓏭']",400647,n.tꞽ,NOUN,,Der welcher ist; Seiender,,,0.0,"['𓈖', '𓏏', '𓏭']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",144,15,IBUBd7yiS6hy00SCsk9pLtryfRo,ḥr,ḥr,𓁷𓏤,𓁷𓏤,"['𓁷', '𓏤']",107529,ḥr,PREP,,[mit Infinitiv]; [Bildungselement des Präsens I],,,0.0,"['𓁷', '𓏤']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",144,16,IBUBd9SMaUkoWkW3m8ofv9mm3w8,ṯrm,ṯrm,𓎀𓐰𓂋𓅓⸨𓁹⸩,𓎀𓂋𓅓𓁹,"['𓎀', '𓂋', '𓅓', '𓁹']",176380,ṯrm,VERB,,zwinkern; blinzeln; zucken (der Augen als medizinisches Symptom),,,0.0,"['𓎀', '𓂋', '𓅓', '𓁹']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",144,17,IBUBdwVDxZwMYUelkJrKfZQ5Fdg,ḥr,ḥr,𓁷𓏤,𓁷𓏤,"['𓁷', '𓏤']",107510,ḥr,NOUN,,Gesicht; Ansicht; Aufmerksamkeit; Vorderseite,,,0.0,"['𓁷', '𓏤']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",144,18,IBUBdxpQxmv9Tk2oumGjGnZGveI,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",144,20,IBUBd8HAfzPM0UbHj3IfWNEWK0I,⸮⟨ḥr⟩?,ḥr,,,[],107529,ḥr,PREP,,[mit Infinitiv]; [Bildungselement des Präsens I],,,0.0,[],[]
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",144,21,IBUBdWkL6S7wFEs8jv3mcJPIIKE,rmi̯.t,rmi̯.t,𓂋𓅓𓏏<g>D9A</g>,𓂋𓅓𓏏<g>D9A</g>,"['𓂋', '𓅓', '𓏏', '<', 'g', '>', 'D', '9', 'A', '<', '/', 'g', '>']",94180,rmi̯,VERB,,weinen; beweinen,,,0.0,"['𓂋', '𓅓', '𓏏', 'D9A']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",147,2,IBUBdWw25UFVdE3IrNjbBKffcXg,šsꜣ.w,šsꜣ.w,𓄃𓏲𓏛𓐰𓏥,𓄃𓏲𓏛𓏥,"['𓄃', '𓏲', '𓏛', '𓏥']",157100,šsꜣ.w,NOUN,,Diagnostik; Heilkunde,,,0.0,"['𓄃', '𓏲', '𓏛', '𓏥']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",147,3,IBUBd54NgM7XU044nIT5eOkQS7w,sd,sd,𓋴𓂧𓐰𓈄𓐱𓏴,𓋴𓂧𓈄𓏴,"['𓋴', '𓂧', '𓈄', '𓏴']",150120,sḏ,NOUN,,Bruch (Fraktur),,,0.0,"['𓋴', '𓂧', '𓈄', '𓏴']","['complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",147,4,IBUBdzoHNbZxkEQWoWy1gxSWjWM,m,m,𓅓,𓅓,['𓅓'],400007,m,PREP,,in; zu; an; aus; [lokal],,,0.0,['𓅓'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",147,5,IBUBd6isF6pwTkGckISwVQCXpQ0,ḏnn.t,ḏnn.t,𓆓𓈖𓐰𓈖𓐱𓏏𓁶,𓆓𓈖𓈖𓏏𓁶,"['𓆓', '𓈖', '𓈖', '𓏏', '𓁶']",184340,ḏnn.t,NOUN,,Schädel; Kopf,,,0.0,"['𓆓', '𓈖', '𓈖', '𓏏', '𓁶']","['complete', 'complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",147,6,IBUBdwMsqpGO40yQtiAdzp9QTpE,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",147,7,IBUBdyAvi5heaEPBoJeWzakEYMc,ẖr,ẖr,𓌨𓐰𓂋,𓌨𓂋,"['𓌨', '𓂋']",123910,ẖr,PREP,,unter (lokal); unter (der Aufsicht); unter (idiom.),,,0.0,"['𓌨', '𓂋']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",147,8,IBUBd7cQsWeJMUQljrumeAqDF08,ꞽnm,ꞽnm,𓇋𓆛𓐰𓈖𓌰𓅓𓄛,𓇋𓆛𓈖𓌰𓅓𓄛,"['𓇋', '𓆛', '𓈖', '𓌰', '𓅓', '𓄛']",27420,ꞽnm,NOUN,,Haut (von Mensch und Tier); Färbung,,,0.0,"['𓇋', '𓆛', '𓈖', '𓌰', '𓅓', '𓄛']","['complete', 'complete', 'complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",147,9,IBUBd1ahgzuJ8koHl0nW1b4bjxo,n(.ꞽ),n.ꞽ,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",147,10,IBUBdyvdoG45W0xDspZPUB72cCQ,tp,tp,𓁶𓏤,𓁶𓏤,"['𓁶', '𓏤']",170860,tp,NOUN,,Kopf,,,0.0,"['𓁶', '𓏤']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",147,11,IBUBdwz1BQ1C7kwMqjQr1SPai9g,⸗⟨f⟩,⸗f,,,[],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,[],[]
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",148,1,IBUBdxbBPrJBwEI0lAR6Qk849uA,ꞽr,ꞽr,𓇋𓂋,𓇋𓂋,"['𓇋', '𓂋']",28150,ꞽr,PREP,,wenn (konditional); wenn (temporal); als (temporal),,,0.0,"['𓇋', '𓂋']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",148,2,IBUBd3D5W8MgyU3NtnlHG3Dr4tM,ḫꜣi̯,ḫꜣi̯,𓂡,𓂡,['𓂡'],113400,ḫꜣi̯,VERB,,untersuchen (med.),,,0.0,['𓂡'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",148,3,IBUBd0NDn8xCqksnoKSHWXWzqHQ,⸗k,⸗k,𓎢,𓎢,['𓎢'],10110,⸗k,PRON,,[Suffix Pron. sg.2.m.],,,0.0,['𓎢'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",148,4,IBUBdWxSAP7bKEf2uwGWrD57wug,z,z,𓊃𓐰𓀀𓐱𓏤,𓊃𓀀𓏤,"['𓊃', '𓀀', '𓏤']",125010,z,NOUN,,Mann; Person; Wesen,,,0.0,"['𓊃', '𓀀', '𓏤']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",148,5,IBUBd2mj7sBxj09VuwD902QhZs0,n(.ꞽ),n.ꞽ,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",148,6,IBUBd7UwZygs8EBEoYLShJyTqWg,sd,sd,𓋴𓂧𓐰𓈄,𓋴𓂧𓈄,"['𓋴', '𓂧', '𓈄']",150120,sḏ,NOUN,,Bruch (Fraktur),,,0.0,"['𓋴', '𓂧', '𓈄']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",148,7,IBUBd8e5odWGfESFmkAA1zrVmHM,n(.ꞽ),n.ꞽ,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",148,8,IBUBd9G7OFmyvEBqu2Q0DR8BZD0,ḏnn.t,ḏnn.t,𓆓𓈖𓐰𓈖𓐱𓏏𓁶,𓆓𓈖𓈖𓏏𓁶,"['𓆓', '𓈖', '𓈖', '𓏏', '𓁶']",184340,ḏnn.t,NOUN,,Schädel; Kopf,,,0.0,"['𓆓', '𓈖', '𓈖', '𓏏', '𓁶']","['complete', 'complete', 'complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",148,9,IBUBdys320tXBUIatQ8LFLZQuFg,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",148,10,IBUBdQWGY56Dj0OOl0a0DZBaeJQ,ẖr,ẖr,𓌨𓐰𓂋,𓌨𓂋,"['𓌨', '𓂋']",123910,ẖr,PREP,,unter (lokal); unter (der Aufsicht); unter (idiom.),,,0.0,"['𓌨', '𓂋']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",148,11,IBUBdz9lLx1aVkAMq5c6N1FSUQ8,⟨ꞽ⟩nm,ꞽnm,𓌰𓅓𓄛,𓌰𓅓𓄛,"['𓌰', '𓅓', '𓄛']",27420,ꞽnm,NOUN,,Haut (von Mensch und Tier); Färbung,,,0.0,"['𓌰', '𓅓', '𓄛']","['complete', 'complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",148,12,IBUBd6Mvd6kcJ0pVvQy4OBDiPVQ,n(.ꞽ),n.ꞽ,𓈖,𓈖,['𓈖'],79800,n.ꞽ,ADJ,,von [Genitiv],,,0.0,['𓈖'],['complete']
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",148,13,IBUBdwsqOx5qYUQyjMvrMQ0xiW8,tp,tp,𓁶𓏤,𓁶𓏤,"['𓁶', '𓏤']",170860,tp,NOUN,,Kopf,,,0.0,"['𓁶', '𓏤']","['complete', 'complete']"
MXIKFZQQA5FEBCWBT4USMABY44,"Medizinische Texte || pEdwin Smith || 1.1-9.18: Wundenbuch, Kopfverletzungen (Fall 1-27)",148,14,IBUBd5QM9BTErEb3m5ahHdRbqk8,⸗f,⸗f,𓆑,𓆑,['𓆑'],10050,⸗f,PRON,,[Suffix Pron. sg.3.m.],,,0.0,['𓆑'],['complete']
